00:00,140,58,30,58,8
00:10,91,24,12,147,24
00:20,4,35,5,234,2
00:30,85,68,9,396,2
00:40,1,99,9,367,24
00:50,18,8,1,296,2
01:00,6,6,3,125,4
01:10,0,69,2,175,8
01:20,24,9,1,304,2
01:30,25,48,1,139,2
01:40,110,26,1,235,4
01:50,17,25,1,327,4
02:00,33,67,11,85,4
02:02,118,30,11,171,4
02:04,43,19,61,195,8
02:06,66,26,6,158,8
02:08,50,92,18,394,24
02:10,96,48,5,159,2
02:12,43,18,8,305,4
02:14,92,33,9,216,24
02:16,75,83,5,30,4
02:18,45,15,7,57,4
02:20,7,22,3,291,8
02:22,58,58,2,43,8
02:24,50,74,1,181,4
02:26,7,36,1,204,2
02:28,105,59,1,34,2
02:30,61,12,1,96,24
02:32,94,34,1,345,8
02:34,136,35,1,285,4
02:36,35,45,1,191,2
02:38,63,73,1,360,1
02:40,105,18,1,61,4
02:42,119,85,1,111,8
02:44,122,56,1,290,1
02:46,38,17,1,288,8
02:48,117,25,1,143,1
02:50,73,1,1,96,1
02:52,18,67,1,121,2
02:54,58,99,1,85,1
02:56,35,16,1,10,8
02:58,71,1,1,139,24
03:00,105,73,1,96,24
03:02,77,67,1,355,2
03:04,91,10,1,380,4
03:06,86,37,1,352,1
03:08,80,32,1,20,2
03:10,132,2,1,312,4
03:12,95,14,1,338,1
03:14,140,84,1,89,24
03:16,111,85,1,84,2
03:18,135,13,1,161,2
03:20,145,84,1,394,2
03:22,108,43,1,373,2
03:24,56,17,1,26,8
03:26,94,26,1,75,2
03:28,144,90,1,79,2
03:30,77,4,1,95,8
03:32,51,29,1,166,4
03:34,12,88,1,306,2
03:36,88,40,1,240,1
03:38,93,36,1,343,24
03:40,68,22,1,194,4
03:42,63,57,1,36,1
03:44,18,15,1,8,8
03:46,39,51,1,327,8
04:00,19,5,111,362,4
04:01,128,97,18,62,24
04:02,84,71,35,78,8
04:03,9,23,29,227,1
04:04,24,41,6,191,24
04:05,139,89,10,122,4
04:06,139,70,4,276,4
04:07,56,24,2,146,2
04:08,0,33,2,317,2
04:09,68,7,2,5,24
04:10,97,77,1,301,4
04:11,130,34,1,126,1
04:12,86,88,1,57,2
04:13,31,15,1,240,4
04:14,101,37,1,88,2
04:15,142,47,1,305,2
04:16,98,96,1,107,1
04:17,35,90,1,167,24
04:18,1,34,1,91,2
04:19,58,11,1,283,24
04:20,6,74,1,20,8
04:21,81,24,1,106,4
04:22,104,37,1,165,1
04:23,38,88,1,295,2
04:24,31,94,1,161,2
04:25,121,51,1,295,1
04:26,57,95,1,321,4
04:27,72,69,1,100,24
04:28,54,10,1,64,8
04:29,122,40,1,330,8
04:30,58,29,1,349,8
04:31,31,50,1,189,8
04:32,36,83,1,205,1
04:33,78,28,1,353,1
04:34,120,36,1,150,24
04:35,92,53,1,1,24
04:36,141,9,1,85,24
04:37,142,72,1,121,24
04:38,2,13,1,297,1
04:39,82,25,1,267,1
04:40,130,14,1,245,8
04:41,105,56,1,158,8
04:42,101,18,1,34,4
04:43,99,34,1,90,1
04:44,116,54,1,11,2
04:45,138,50,1,333,8
04:46,52,34,1,399,1
04:47,117,66,1,25,2
04:48,133,11,1,131,4
04:49,46,3,1,4,4
04:50,104,35,1,29,4
04:51,43,17,1,23,4
04:52,56,49,1,266,1
04:53,32,40,1,304,1
04:54,115,15,1,377,24
04:55,116,56,1,112,8
04:56,8,82,1,333,8
04:57,31,94,1,173,1
04:58,121,6,1,255,8
04:59,68,61,1,304,8
05:00,126,34,1,346,8
05:01,86,98,1,152,4
06:00,16,19,33,138,8
06:07,17,23,8,277,2
06:14,87,84,34,255,2
06:21,84,67,52,48,2
06:28,67,49,11,234,1
06:35,3,49,13,243,24
06:42,40,74,29,309,24
06:49,66,23,4,195,24
06:56,143,9,17,61,2
07:03,94,22,3,308,2
07:10,20,60,9,199,4
07:17,120,0,1,64,8
07:24,42,41,3,335,2
07:31,137,24,1,291,2
07:38,24,22,2,363,4
07:45,68,21,1,50,24
07:52,68,27,2,135,4
08:00,1,52,20,166,2
08:04,123,74,27,38,8
08:08,106,80,14,283,1
08:12,116,72,13,237,2
08:16,138,99,11,315,24
08:20,62,45,4,110,1
08:24,33,49,3,380,2
08:28,142,33,2,390,24
08:32,81,28,1,306,4
08:36,124,50,1,135,8
08:40,93,71,1,250,24
08:44,119,63,1,174,24
08:48,81,69,1,58,4
08:52,140,24,1,348,8
08:56,45,78,1,109,24
09:00,36,30,1,279,24
09:04,85,86,1,245,8
09:08,6,14,1,345,1
09:12,8,4,1,211,8
09:16,113,40,1,129,2
09:20,137,2,1,34,1
09:24,117,29,1,192,1
09:28,85,86,1,157,4
09:32,13,53,1,220,8
09:36,11,71,1,260,8
09:40,110,82,1,64,1
09:44,44,81,1,203,2
09:48,76,63,1,299,8
09:52,10,37,1,202,2
09:56,103,37,1,125,8
10:00,43,47,23,52,1
10:02,57,62,17,232,2
10:04,68,57,4,101,8
10:06,22,88,26,88,4
10:08,121,82,2,133,1
10:10,57,0,9,182,8
10:12,59,95,5,90,2
10:14,116,20,22,231,24
10:16,58,27,1,71,4
10:18,91,33,5,158,24
10:20,59,73,8,292,4
10:22,149,7,2,168,8
10:24,83,45,3,227,2
10:26,99,9,1,53,24
10:28,83,55,1,235,24
10:30,75,88,1,47,4
10:32,84,87,1,52,24
