00:00,139,35,5,124,8
00:24,55,84,4,356,8
00:48,142,20,5,7,1
01:12,22,10,4,301,24
01:36,82,82,4,28,24
02:00,53,4,19,319,24
02:06,131,80,6,310,1
02:12,31,4,1,108,4
02:18,94,75,8,350,24
02:24,128,97,2,148,4
02:30,69,83,2,61,8
02:36,9,51,2,147,24
02:42,49,68,1,173,8
02:48,128,32,1,114,8
02:54,95,41,1,291,8
03:00,5,64,1,288,2
03:06,141,36,1,157,4
03:12,13,22,1,33,2
03:18,83,36,1,42,1
03:24,62,73,1,66,2
03:30,68,10,1,225,8
03:36,44,34,1,370,2
03:42,105,76,1,346,24
03:48,33,0,1,375,1
04:00,66,49,22,127,4
04:20,65,94,11,78,8
04:40,57,40,6,303,8
05:00,106,34,10,185,1
05:20,80,78,7,109,1
05:40,52,88,10,296,8
06:00,126,72,1,196,24
06:17,58,11,12,73,4
06:34,101,38,3,193,1
06:51,57,22,14,169,2
07:08,122,49,16,352,2
07:25,46,40,7,396,8
07:42,112,22,15,281,24
08:00,122,75,3,284,4
08:12,68,64,5,362,4
08:24,2,62,11,134,4
08:36,146,79,3,62,4
08:48,56,55,1,134,8
09:00,103,19,2,241,1
09:12,131,72,3,27,8
09:24,40,71,2,156,8
09:36,106,9,1,162,2
09:48,4,22,1,304,1
10:00,20,8,14,159,1
11:00,8,51,29,397,8
12:00,7,1,15,274,24
12:05,139,18,11,287,1
12:10,53,34,2,325,8
12:15,0,28,10,249,4
12:20,98,46,3,218,1
12:25,17,61,1,389,2
12:30,49,72,3,335,2
12:35,99,70,3,270,1
12:40,4,91,1,99,4
12:45,31,85,1,5,24
12:50,8,77,1,251,1
12:55,90,70,1,393,4
13:00,3,34,1,21,2
13:05,26,34,1,246,1
13:10,61,98,1,127,2
13:15,28,21,1,154,24
13:20,142,93,1,106,24
13:25,125,47,1,33,8
13:30,143,12,1,227,24
13:35,106,9,1,90,24
13:40,132,94,1,28,1
13:45,103,41,1,74,1
13:50,93,89,1,234,4
13:55,43,73,1,39,4
14:00,42,1,24,215,4
14:07,148,2,20,51,8
14:14,40,88,7,238,24
14:21,102,65,3,75,2
14:28,68,71,5,221,8
14:35,123,2,2,190,2
14:42,11,15,2,113,4
14:49,74,52,1,220,1
14:56,141,74,1,182,8
15:03,93,52,1,379,24
15:10,137,20,1,129,1
15:17,124,52,1,229,2
15:24,28,33,1,249,1
15:31,15,74,1,194,8
15:38,146,58,1,193,1
15:45,67,43,1,352,4
16:00,2,19,31,291,4
16:02,141,72,5,400,1
16:04,16,39,14,374,24
16:06,86,72,16,180,4
16:08,18,81,24,87,8
16:10,107,5,6,189,2
16:12,106,62,14,39,4
16:14,71,94,3,73,24
16:16,39,25,2,129,1
16:18,71,67,3,74,1
16:20,83,43,4,10,8
16:22,141,26,2,289,1
16:24,137,97,1,193,24
16:26,119,99,1,7,8
16:28,99,72,1,331,1
16:30,148,79,1,144,1
16:32,144,38,1,330,8
16:34,12,96,1,319,8
16:36,87,42,1,145,24
16:38,83,31,1,43,4
16:40,90,35,1,138,24
16:42,114,82,1,158,24
16:44,125,76,1,225,1
16:46,57,77,1,168,2
16:48,108,50,1,391,1
16:50,105,89,1,233,1
16:52,49,29,1,400,8
16:54,145,20,1,266,1
16:56,108,83,1,133,24
16:58,121,3,1,180,24
17:00,59,72,1,227,1
17:02,112,38,1,375,1
17:04,86,7,1,330,4
17:06,66,64,1,213,24
17:08,86,67,1,270,24
17:10,65,44,1,293,2
17:12,139,59,1,378,24
17:14,134,30,1,193,24
17:16,10,23,1,392,1
17:18,43,11,1,360,24
17:20,108,44,1,154,1
17:22,12,1,1,348,8
17:24,138,24,1,212,4
17:26,83,9,1,37,2
17:28,27,87,1,160,1
17:30,24,86,1,252,8
17:32,119,32,1,105,4
17:34,82,25,1,385,24
17:36,117,70,1,400,1
17:38,41,63,1,133,4
17:40,81,40,1,202,8
17:42,41,37,1,113,8
17:44,84,93,1,127,1
17:46,79,13,1,158,1
17:48,106,40,1,173,1
17:50,78,66,1,154,1
17:52,142,97,1,259,4
17:54,131,71,1,137,8
18:00,24,66,5,127,24
18:03,46,18,2,173,8
18:06,139,5,8,350,24
18:09,55,60,8,229,1
18:12,147,33,13,243,1
18:15,29,80,20,30,2
18:18,56,75,13,291,4
18:21,70,6,3,281,8
18:24,108,21,6,357,24
18:27,2,10,1,258,4
18:30,0,95,1,319,24
18:33,128,6,1,59,1
18:36,84,18,1,383,24
18:39,52,65,1,119,2
18:42,114,81,1,290,8
18:45,102,7,1,317,4
18:48,117,26,1,268,8
18:51,2,2,1,382,4
18:54,25,49,1,177,8
18:57,66,69,1,194,8
19:00,135,14,1,248,1
19:03,132,64,1,66,24
19:06,148,64,1,157,8
19:09,92,32,1,186,2
19:12,109,45,1,288,8
19:15,40,73,1,46,4
19:18,137,4,1,260,1
19:21,79,2,1,162,24
19:24,72,6,1,288,8
19:27,111,61,1,64,2
19:30,15,94,1,129,24
19:33,146,24,1,118,24
19:36,1,28,1,102,4
19:39,126,69,1,101,2
19:42,43,10,1,227,4
19:45,112,83,1,308,1
20:00,121,9,15,97,24
20:30,59,93,10,74,24
21:00,19,68,1,376,2
21:30,102,8,16,280,4
22:00,52,16,8,111,2
22:10,137,47,2,96,24
22:20,97,51,5,30,4
22:30,56,92,3,277,24
22:40,12,83,1,392,2
22:50,25,39,1,65,24
23:00,102,3,1,78,8
23:10,41,67,1,12,24
23:20,143,33,1,231,8
23:30,16,80,1,220,8
23:40,144,86,1,374,2
23:50,35,51,1,279,8
