00:00,121,20,8,297,1
00:13,56,76,10,196,24
00:26,100,27,6,13,2
00:39,100,63,1,173,24
00:52,95,56,3,319,8
01:05,91,39,4,313,24
01:18,13,51,1,227,8
01:31,18,67,1,391,4
01:44,57,33,2,255,8
02:00,91,71,33,73,2
02:03,98,36,6,129,8
02:06,119,39,3,314,2
02:09,3,21,4,361,2
02:12,56,70,1,208,24
02:15,60,95,12,331,1
02:18,115,91,7,40,8
02:21,3,67,1,293,24
02:24,131,38,3,208,1
02:27,70,8,1,84,24
02:30,68,29,1,156,2
02:33,85,76,1,20,1
02:36,63,29,1,230,8
02:39,105,82,1,144,4
02:42,82,53,1,274,24
02:45,125,29,1,327,2
02:48,89,42,1,201,8
02:51,124,29,1,95,8
02:54,94,82,1,360,2
02:57,93,16,1,316,24
03:00,127,50,1,304,4
03:03,37,68,1,251,1
03:06,74,70,1,279,8
03:09,13,66,1,346,2
03:12,126,96,1,149,8
03:15,117,53,1,28,8
03:18,118,44,1,40,24
03:21,106,45,1,234,4
03:24,5,99,1,97,24
03:27,132,81,1,221,24
03:30,14,91,1,53,2
03:33,147,66,1,54,2
03:36,27,9,1,300,4
03:39,16,69,1,118,1
03:42,68,28,1,261,2
03:45,132,69,1,390,2
03:48,67,79,1,321,24
04:00,125,6,47,172,2
04:03,82,84,1,104,1
04:06,0,49,11,135,4
04:09,13,11,25,24,1
04:12,108,36,5,240,8
04:15,122,41,2,26,24
04:18,52,59,3,362,4
04:21,22,2,1,311,2
04:24,108,9,5,149,8
04:27,64,45,4,271,8
04:30,20,45,1,374,1
04:33,22,38,1,107,24
04:36,88,95,1,214,8
04:39,108,45,1,208,4
04:42,140,53,1,325,4
04:45,114,81,1,167,24
04:48,140,55,1,177,8
04:51,35,93,1,217,4
04:54,127,61,1,66,24
04:57,146,54,1,341,8
05:00,40,47,1,32,24
05:03,148,88,1,144,24
05:06,131,75,1,76,24
05:09,79,76,1,113,2
05:12,139,36,1,277,8
05:15,80,70,1,198,8
05:18,50,88,1,195,1
05:21,97,25,1,30,4
05:24,85,3,1,112,1
05:27,68,62,1,93,2
05:30,57,41,1,330,4
05:33,140,5,1,108,1
05:36,90,68,1,66,1
05:39,133,1,1,150,2
05:42,39,60,1,112,1
05:45,8,2,1,364,24
05:48,68,34,1,157,8
05:51,91,26,1,82,24
06:00,62,62,50,204,24
06:12,86,90,25,125,2
06:24,74,23,3,369,1
06:36,82,91,2,38,1
06:48,47,73,4,6,2
07:00,99,27,5,375,8
07:12,45,44,5,284,2
07:24,38,9,5,67,4
07:36,78,33,3,357,24
07:48,78,19,9,9,4
08:00,11,45,17,197,2
08:13,61,10,9,174,8
08:26,42,42,7,17,2
08:39,94,98,9,106,2
08:52,123,39,1,50,8
09:05,112,15,1,11,4
09:18,136,27,3,183,2
09:31,36,59,2,62,1
09:44,125,41,2,17,24
10:00,128,87,26,271,1
10:07,43,64,4,365,8
10:14,50,72,18,300,24
10:21,78,54,2,261,4
10:28,144,66,7,62,8
10:35,111,57,4,55,1
10:42,51,35,1,272,8
10:49,103,98,3,190,2
10:56,102,4,1,36,8
11:03,108,8,1,110,4
11:10,120,49,1,242,2
11:17,123,93,1,120,24
11:24,81,17,1,319,8
11:31,121,36,1,375,4
11:38,29,56,1,385,2
11:45,147,26,1,356,1
11:52,128,17,1,33,24
12:00,12,64,39,157,1
12:05,90,78,4,26,4
12:10,100,29,1,213,4
12:15,98,17,3,202,8
12:20,138,2,10,327,1
12:25,54,51,14,148,4
12:30,149,94,6,324,24
12:35,52,20,1,218,24
12:40,103,8,2,41,4
12:45,72,10,1,256,8
12:50,28,22,1,220,24
12:55,146,81,1,171,8
13:00,21,78,1,223,4
13:05,77,72,1,328,4
13:10,50,10,1,130,4
13:15,119,44,1,361,2
13:20,115,5,1,377,1
13:25,71,25,1,372,2
13:30,52,87,1,100,2
13:35,30,21,1,66,24
13:40,46,55,1,71,1
13:45,10,54,1,336,8
14:00,48,24,40,195,2
14:02,19,0,32,216,2
14:04,140,78,11,390,4
14:06,108,58,6,320,8
14:08,99,80,5,24,2
14:10,47,93,4,126,1
14:12,40,41,1,338,24
14:14,142,77,3,99,1
14:16,44,43,1,135,4
14:18,138,95,1,281,1
14:20,97,0,1,199,8
14:22,31,56,1,315,8
14:24,87,25,1,239,2
14:26,121,57,1,105,8
14:28,46,37,1,33,1
14:30,98,24,1,234,2
14:32,117,57,1,304,2
14:34,39,76,1,95,1
14:36,74,72,1,37,2
14:38,58,7,1,329,4
14:40,24,2,1,267,1
14:42,98,85,1,141,2
14:44,59,69,1,227,1
14:46,1,26,1,295,4
14:48,115,63,1,160,4
14:50,26,51,1,292,1
14:52,149,11,1,220,1
14:54,116,58,1,183,24
14:56,88,88,1,113,1
14:58,50,94,1,245,2
15:00,61,20,1,289,4
15:02,123,55,1,89,4
15:04,84,50,1,143,24
15:06,41,92,1,17,24
15:08,55,64,1,195,4
15:10,73,88,1,159,24
15:12,120,90,1,122,24
15:14,133,0,1,360,2
15:16,64,41,1,387,1
15:18,19,24,1,376,1
15:20,39,5,1,35,1
15:22,43,26,1,141,4
15:24,26,88,1,354,2
15:26,68,6,1,264,4
15:28,48,52,1,316,4
15:30,10,12,1,223,24
15:32,110,25,1,2,4
15:34,45,33,1,45,2
15:36,68,97,1,102,2
15:38,30,42,1,400,2
15:40,148,10,1,34,1
16:00,119,69,48,67,1
16:01,4,79,69,326,8
16:02,128,40,33,292,8
16:03,105,46,15,93,24
16:04,114,82,12,283,24
16:05,116,12,16,36,8
16:06,52,40,10,174,4
16:07,121,16,1,117,2
16:08,105,32,2,339,4
16:09,61,37,1,326,1
16:10,77,82,3,295,24
16:11,74,27,3,92,1
16:12,3,47,1,237,24
16:13,65,76,1,114,24
16:14,125,76,1,247,2
16:15,74,75,1,76,24
16:16,108,91,1,354,2
16:17,58,45,1,281,24
16:18,104,75,1,101,2
16:19,23,8,1,262,1
16:20,108,5,1,184,1
16:21,122,30,1,199,1
16:22,47,84,1,7,8
16:23,149,80,1,148,4
16:24,92,76,1,197,8
16:25,94,32,1,151,24
16:26,2,95,1,215,4
16:27,33,19,1,127,24
16:28,25,71,1,149,1
16:29,139,28,1,144,8
16:30,62,58,1,365,4
16:31,27,7,1,97,24
16:32,68,92,1,160,24
16:33,47,23,1,141,24
16:34,90,29,1,290,1
16:35,103,92,1,194,2
16:36,64,52,1,158,1
16:37,94,62,1,325,1
16:38,10,45,1,335,4
16:39,91,0,1,220,24
16:40,34,51,1,200,4
16:41,42,70,1,290,24
16:42,69,7,1,126,2
16:43,50,80,1,103,2
16:44,34,59,1,73,2
16:45,26,8,1,110,2
16:46,147,56,1,199,24
16:47,29,83,1,365,4
16:48,19,61,1,216,8
16:49,47,73,1,224,8
16:50,146,26,1,258,8
16:51,70,13,1,246,2
16:52,46,2,1,191,8
16:53,136,90,1,114,2
16:54,88,9,1,43,8
16:55,0,65,1,236,2
16:56,94,99,1,6,4
16:57,45,80,1,253,4
16:58,41,82,1,56,4
16:59,42,8,1,103,24
17:00,132,88,1,248,24
17:01,19,48,1,10,24
17:02,26,79,1,291,8
17:03,78,0,1,320,2
17:04,144,71,1,108,8
17:05,77,55,1,243,2
17:06,91,4,1,230,4
17:07,99,29,1,337,8
17:08,28,25,1,347,24
17:09,45,38,1,159,2
17:10,32,78,1,169,8
17:11,130,29,1,162,4
17:12,95,83,1,160,1
17:13,131,14,1,312,2
17:14,35,18,1,389,2
17:15,126,57,1,269,24
17:16,5,17,1,98,1
17:17,102,32,1,166,4
17:18,72,82,1,339,2
17:19,85,5,1,154,1
17:20,71,41,1,171,2
17:21,38,49,1,228,24
17:22,79,50,1,381,4
17:23,97,18,1,3,2
17:24,22,36,1,275,2
18:00,133,91,19,225,4
18:02,25,51,39,267,24
18:04,60,51,21,20,8
18:06,26,84,3,148,1
18:08,39,49,1,369,2
18:10,69,6,21,155,2
18:12,51,93,19,178,2
18:14,123,22,2,35,4
18:16,107,30,7,71,24
18:18,99,48,5,353,4
18:20,135,0,3,135,2
18:22,90,64,1,198,1
18:24,37,62,1,287,4
18:26,132,80,1,317,8
18:28,43,64,1,119,4
18:30,89,70,1,330,8
18:32,81,80,1,156,4
18:34,31,74,1,397,2
18:36,108,71,1,237,1
18:38,17,3,1,239,4
18:40,27,89,1,188,1
18:42,9,95,1,187,24
18:44,36,51,1,207,4
18:46,136,4,1,321,8
18:48,133,38,1,192,4
18:50,33,50,1,295,24
18:52,35,26,1,350,4
18:54,56,28,1,259,1
18:56,84,16,1,314,1
18:58,116,46,1,210,4
19:00,15,52,1,251,4
19:02,123,41,1,277,2
19:04,54,39,1,298,8
19:06,3,31,1,159,4
19:08,79,95,1,294,8
19:10,71,83,1,104,8
19:12,53,22,1,17,4
19:14,149,38,1,172,2
19:16,126,15,1,162,4
19:18,148,65,1,205,4
