00:00,84,43,6,60,2
00:30,105,53,9,49,2
01:00,95,78,2,252,24
01:30,133,62,9,97,2
02:00,46,45,25,65,8
02:06,1,16,3,34,1
02:12,78,35,9,132,2
02:18,107,1,3,304,4
02:24,11,6,3,311,1
02:30,43,36,2,205,4
02:36,48,8,3,252,4
02:42,58,16,2,253,2
02:48,146,5,1,232,24
02:54,145,47,1,179,4
03:00,143,94,1,189,8
03:06,44,69,1,359,4
03:12,35,1,1,233,24
03:18,59,59,1,118,1
03:24,94,5,1,308,1
03:30,60,99,1,346,1
03:36,96,54,1,331,2
03:42,79,56,1,19,24
03:48,118,81,1,271,1
04:00,116,35,7,26,8
04:05,40,82,32,200,24
04:10,81,56,12,355,4
04:15,76,80,9,340,24
04:20,112,78,4,321,2
04:25,101,60,3,71,2
04:30,34,69,2,222,1
04:35,62,54,2,184,4
04:40,62,90,1,211,2
04:45,67,74,1,391,24
04:50,93,80,1,395,2
04:55,89,79,3,361,1
05:00,6,24,1,147,1
05:05,13,63,1,116,8
05:10,23,30,1,253,1
05:15,63,91,1,248,2
05:20,80,75,1,149,1
05:25,95,85,1,215,8
05:30,112,65,1,189,24
05:35,47,65,1,228,24
05:40,63,47,1,252,24
05:45,143,3,1,8,1
05:50,105,94,1,154,8
06:00,41,18,10,140,24
06:15,10,75,5,38,24
06:30,125,13,23,335,8
06:45,15,17,8,149,2
07:00,65,67,10,101,24
07:15,94,57,3,264,24
07:30,61,9,8,157,4
07:45,135,21,16,99,1
08:00,69,7,2,54,2
09:00,110,21,37,99,24
10:00,103,94,10,338,1
10:08,144,80,18,302,8
10:16,133,63,3,142,24
10:24,95,52,8,270,8
10:32,0,21,5,307,2
10:40,82,66,2,26,4
10:48,88,20,2,119,24
10:56,20,25,2,291,1
11:04,109,31,1,310,2
11:12,12,16,1,304,2
11:20,97,13,1,58,8
11:28,3,70,1,174,4
11:36,73,17,1,160,1
11:44,63,25,1,383,1
12:00,13,36,8,219,24
12:06,16,92,24,105,2
12:12,127,3,6,113,8
12:18,114,83,7,354,2
12:24,114,48,9,313,8
12:30,40,89,1,327,4
12:36,67,45,4,395,24
12:42,38,77,1,284,1
12:48,127,46,1,37,8
12:54,93,25,2,329,1
13:00,52,6,1,3,8
13:06,33,66,1,396,8
13:12,85,5,1,388,1
13:18,65,14,1,266,2
13:24,109,94,1,386,24
13:30,2,10,1,248,1
13:36,65,87,1,20,4
13:42,33,11,1,15,4
13:48,6,39,1,84,2
13:54,66,98,1,250,2
14:00,95,4,2,299,24
14:03,1,85,32,106,4
14:06,23,37,9,263,2
14:09,79,20,1,82,24
14:12,75,99,15,336,8
