00:00,66,1,28,291,2
00:07,107,1,10,35,4
00:14,8,25,3,114,4
00:21,53,57,6,129,2
00:28,33,28,21,194,2
00:35,69,92,14,222,4
00:42,102,0,11,304,2
00:49,114,78,3,305,24
00:56,89,69,5,246,4
01:03,69,75,3,278,4
01:10,83,85,1,241,8
01:17,79,31,1,342,8
01:24,34,59,1,265,24
01:31,28,67,1,212,2
01:38,145,52,1,56,24
01:45,2,27,1,140,1
02:00,65,5,28,158,1
02:01,132,50,63,32,1
02:02,1,75,52,105,8
02:03,85,0,2,82,4
02:04,100,69,6,287,8
02:05,132,10,16,222,2
02:06,64,95,20,366,1
02:07,44,55,12,391,24
02:08,95,93,3,255,4
02:09,58,60,5,152,1
02:10,119,30,2,301,4
02:11,137,19,2,149,2
02:12,108,27,1,313,2
02:13,7,56,1,126,1
02:14,24,33,1,147,2
02:15,41,32,1,63,8
02:16,29,77,1,72,4
02:17,118,1,1,94,4
02:18,28,57,1,107,8
02:19,22,51,1,394,4
02:20,144,8,1,6,2
02:21,132,91,1,68,1
02:22,105,57,1,99,8
02:23,101,77,1,114,24
02:24,26,42,1,20,8
02:25,29,91,1,176,1
02:26,20,30,1,267,1
02:27,22,60,1,58,24
02:28,101,63,1,194,1
02:29,13,66,1,275,4
02:30,58,29,1,261,8
02:31,42,76,1,289,1
02:32,75,69,1,243,8
02:33,16,92,1,15,4
02:34,149,39,1,257,8
02:35,0,2,1,89,24
02:36,136,13,1,311,24
02:37,83,79,1,164,8
02:38,35,94,1,129,8
02:39,80,68,1,163,1
02:40,76,15,1,400,4
02:41,145,5,1,307,2
02:42,75,81,1,310,1
02:43,30,62,1,160,2
02:44,42,49,1,333,4
02:45,106,97,1,110,1
02:46,71,67,1,80,24
02:47,103,50,1,209,2
02:48,17,80,1,384,2
02:49,14,49,1,277,2
02:50,128,28,1,241,4
02:51,46,80,1,6,1
02:52,3,44,1,10,8
02:53,118,34,1,185,2
02:54,5,73,1,233,1
02:55,135,5,1,290,2
02:56,69,99,1,109,2
02:57,97,41,1,75,2
02:58,89,87,1,74,24
02:59,93,87,1,324,4
03:00,97,70,1,312,1
03:01,141,99,1,253,4
03:02,63,43,1,116,1
03:03,104,46,1,334,24
03:04,43,21,1,126,1
03:05,32,48,1,16,24
03:06,44,47,1,345,4
03:07,133,7,1,369,4
03:08,97,10,1,47,8
03:09,18,59,1,243,24
03:10,123,50,1,74,8
03:11,87,8,1,29,8
03:12,2,30,1,235,2
03:13,113,35,1,105,2
04:00,20,45,100,315,1
04:00,90,9,89,190,2
04:00,58,3,33,210,2
04:00,24,93,23,40,2
04:00,141,88,35,62,1
04:00,6,36,9,19,24
04:00,80,8,13,11,1
04:00,75,83,1,183,2
04:00,47,20,7,214,2
04:00,55,50,4,299,2
04:00,24,81,1,102,24
04:00,126,54,2,14,1
04:00,89,64,1,29,24
04:00,111,6,1,223,4
04:00,140,39,1,323,8
04:00,6,31,1,326,24
04:00,138,56,1,187,1
04:00,38,68,1,150,2
04:00,27,15,1,91,8
04:00,32,98,1,203,2
04:00,124,78,1,304,24
04:00,87,97,1,262,2
04:00,113,86,1,61,8
04:00,146,68,1,268,1
04:00,19,61,1,73,2
04:00,114,15,1,214,2
04:00,61,54,1,94,1
04:00,135,27,1,160,24
04:00,26,80,1,58,4
04:00,147,21,1,219,24
04:00,45,15,1,370,24
04:00,145,47,1,362,24
04:00,23,26,1,330,2
04:00,59,26,1,296,1
04:00,24,23,1,159,2
04:00,144,99,1,161,2
04:00,14,22,1,142,4
04:00,29,74,1,324,24
04:00,68,50,1,9,2
04:00,73,98,1,248,8
04:00,48,98,1,377,1
04:00,51,83,1,308,4
04:00,98,54,1,150,2
04:00,99,78,1,309,2
04:00,103,12,1,225,1
04:00,79,92,1,236,2
04:00,90,99,1,379,4
04:00,19,83,1,61,1
04:00,101,79,1,268,4
04:00,96,72,1,385,2
04:00,57,63,1,237,2
04:00,0,95,1,37,1
04:00,31,41,1,317,24
04:00,85,42,1,137,2
04:00,75,90,1,288,4
04:00,101,35,1,226,4
04:00,133,55,1,267,4
04:00,0,13,1,120,1
04:00,66,89,1,266,24
04:00,19,51,1,361,4
04:00,95,26,1,202,2
04:00,103,34,1,196,24
04:00,78,2,1,351,4
04:00,104,58,1,222,1
04:00,8,67,1,79,4
04:00,119,0,1,129,8
04:00,42,58,1,21,1
04:00,71,87,1,392,4
04:00,86,31,1,271,1
04:00,40,10,1,308,24
04:00,124,72,1,257,1
04:00,62,91,1,58,4
04:00,96,7,1,16,24
04:00,92,28,1,387,1
04:00,135,12,1,295,1
04:00,8,72,1,298,1
04:00,76,12,1,357,24
04:00,82,83,1,162,8
04:00,7,52,1,301,1
04:00,42,12,1,93,8
04:00,93,23,1,229,8
04:00,105,60,1,390,4
04:00,94,48,1,88,8
04:00,28,57,1,136,2
04:00,57,41,1,164,2
04:00,65,68,1,165,8
04:00,130,18,1,188,1
04:00,58,99,1,16,24
04:00,65,15,1,311,1
04:00,94,97,1,195,1
04:00,131,17,1,207,1
04:00,129,21,1,90,8
04:00,16,10,1,307,24
04:00,7,19,1,86,8
04:00,49,62,1,229,2
04:00,92,69,1,171,24
04:00,72,66,1,397,24
04:00,9,11,1,114,24
04:00,142,57,1,100,4
04:00,109,79,1,231,1
04:00,6,66,1,106,4
04:00,94,58,1,348,2
04:00,0,64,1,273,24
04:00,72,73,1,325,2
04:00,12,85,1,160,8
04:00,136,10,1,218,1
04:00,7,90,1,289,24
04:00,30,20,1,24,24
04:00,67,6,1,322,1
04:00,40,11,1,400,8
04:00,53,91,1,216,8
04:00,30,1,1,71,2
04:00,78,64,1,247,1
04:00,121,1,1,132,1
04:00,68,26,1,235,1
04:00,136,68,1,21,24
04:00,98,18,1,323,2
04:00,13,39,1,282,4
04:00,44,96,1,321,1
04:00,41,12,1,24,8
04:00,80,47,1,315,24
04:00,0,34,1,7,1
04:00,37,95,1,77,24
04:00,89,83,1,101,4
04:00,133,74,1,84,8
04:00,77,41,1,257,8
04:00,39,51,1,260,8
04:00,130,65,1,225,2
04:00,44,66,1,228,24
04:00,84,91,1,220,4
04:00,20,46,1,157,1
04:00,47,61,1,32,1
04:00,108,97,1,190,4
04:00,111,20,1,78,4
04:00,7,16,1,219,4
06:00,118,60,56,295,1
06:01,33,3,80,94,4
06:02,25,14,28,291,4
06:03,69,38,1,193,8
06:04,145,61,12,246,8
