00:00,4,41,11,207,1
00:24,73,78,6,248,2
00:48,102,61,2,265,8
01:12,80,24,4,278,8
01:36,142,31,8,200,4
02:00,24,98,15,137,24
02:15,81,56,1,290,2
02:30,54,25,17,38,24
02:45,79,38,12,120,24
03:00,113,13,6,286,24
03:15,91,83,1,157,1
03:30,35,56,5,96,1
03:45,121,15,5,307,2
04:00,25,37,14,277,24
04:03,2,28,8,182,2
04:06,132,37,4,384,2
04:09,112,66,33,224,8
04:12,100,26,17,62,8
04:15,10,71,5,153,4
04:18,29,93,2,119,24
04:21,11,16,4,95,8
04:24,58,46,1,255,4
04:27,94,14,1,278,8
04:30,27,3,1,268,8
04:33,86,66,1,159,1
04:36,131,26,1,246,1
04:39,6,16,1,185,2
04:42,91,57,1,76,4
04:45,82,19,1,303,4
04:48,117,30,1,92,24
04:51,29,52,1,190,1
04:54,56,51,1,201,1
04:57,113,29,1,374,1
05:00,95,32,1,189,2
05:03,22,72,1,264,1
05:06,24,26,1,214,8
05:09,49,2,1,93,8
05:12,58,95,1,307,1
05:15,48,77,1,287,8
05:18,1,31,1,299,4
05:21,148,42,1,93,2
05:24,70,86,1,7,4
05:27,107,28,1,316,2
05:30,76,19,1,19,2
05:33,44,23,1,97,2
05:36,43,51,1,178,2
06:00,28,32,19,136,8
06:07,31,58,19,2,2
06:14,140,66,4,220,1
06:21,111,42,20,278,2
06:28,119,47,1,200,24
06:35,118,65,2,147,4
06:42,80,66,8,399,24
06:49,80,94,7,282,2
06:56,133,87,7,192,24
07:03,135,33,4,236,4
07:10,18,78,2,206,24
07:17,25,20,1,344,1
07:24,106,34,1,136,2
07:31,37,66,1,62,4
07:38,131,47,1,332,2
07:45,85,42,1,57,24
08:00,34,16,4,360,1
08:17,149,74,6,10,1
08:34,60,13,4,385,4
08:51,55,87,11,209,2
09:08,120,89,7,86,8
09:25,123,63,3,78,1
09:42,32,91,10,59,2
10:00,2,29,30,111,2
10:03,5,93,6,324,4
10:06,120,66,9,399,24
10:09,101,18,5,329,4
10:12,19,62,1,92,8
10:15,98,78,4,392,2
10:18,149,23,3,190,2
10:21,3,20,1,328,1
10:24,141,45,1,216,1
10:27,49,15,1,171,4
10:30,60,37,1,27,4
10:33,77,47,1,242,2
10:36,37,85,1,108,4
10:39,3,77,1,240,2
10:42,145,11,1,385,24
10:45,95,71,1,32,1
10:48,50,39,1,213,2
10:51,101,90,1,78,8
10:54,85,12,1,294,2
10:57,121,55,1,233,4
11:00,96,1,1,55,1
11:03,66,95,1,344,2
11:06,145,93,1,191,8
11:09,40,75,1,130,2
11:12,73,60,1,297,24
11:15,95,96,1,340,4
11:18,38,91,1,338,8
11:21,115,88,1,399,1
11:24,34,99,1,77,24
11:27,52,27,1,183,4
11:30,95,47,1,34,1
12:00,92,89,30,118,2
12:05,84,1,8,378,2
12:10,134,46,1,134,2
12:15,76,85,18,151,4
12:20,149,33,2,34,24
12:25,12,16,6,238,8
12:30,133,25,3,50,4
12:35,24,46,1,176,8
12:40,128,43,3,84,24
12:45,8,93,2,322,2
12:50,5,89,1,286,2
12:55,14,13,1,150,4
13:00,108,92,1,47,1
13:05,66,29,1,40,2
13:10,111,74,1,52,4
13:15,21,56,1,344,8
13:20,89,60,1,168,2
13:25,5,25,1,93,8
13:30,47,29,1,42,2
13:35,96,61,1,303,2
13:40,86,76,1,13,1
14:00,92,75,21,185,8
14:02,22,64,36,58,4
14:04,116,78,7,342,24
14:06,72,96,7,268,4
14:08,118,77,2,143,2
14:10,88,9,8,202,1
14:12,42,56,5,274,4
14:14,83,20,2,149,4
14:16,93,76,1,51,24
14:18,141,81,2,240,8
14:20,84,62,1,359,24
14:22,114,92,1,333,4
14:24,109,1,1,118,4
14:26,105,78,1,165,2
14:28,43,0,1,220,4
14:30,73,31,1,119,8
14:32,95,50,1,314,1
14:34,143,91,1,199,4
14:36,113,56,1,181,4
14:38,75,67,1,189,8
14:40,131,50,1,391,2
14:42,52,62,1,373,4
14:44,128,25,1,78,1
14:46,113,77,1,142,1
14:48,8,47,1,27,1
14:50,127,32,1,251,1
14:52,81,50,1,245,2
14:54,149,98,1,149,4
14:56,27,36,1,100,8
14:58,32,5,1,151,24
15:00,28,65,1,358,4
15:02,123,31,1,304,1
15:04,61,37,1,141,24
15:06,37,6,1,116,8
15:08,55,83,1,255,4
15:10,64,61,1,139,1
15:12,38,72,1,308,2
15:14,32,49,1,33,24
15:16,90,92,1,204,8
15:18,135,26,1,101,1
15:20,45,44,1,375,8
15:22,59,95,1,10,4
15:24,61,55,1,363,8
15:26,87,9,1,393,1
15:28,67,26,1,129,2
15:30,41,48,1,221,24
15:32,115,3,1,280,4
16:00,78,0,3,374,2
16:02,103,7,63,123,2
16:04,112,30,12,209,2
16:06,109,37,9,220,4
16:08,21,32,9,9,4
16:10,126,66,11,326,1
16:12,146,88,16,216,1
16:14,29,97,14,309,1
16:16,103,49,20,265,8
16:18,95,66,9,370,1
16:20,120,48,3,31,2
16:22,141,38,6,111,4
16:24,55,52,2,260,1
16:26,25,36,2,364,24
16:28,40,83,1,299,4
16:30,98,15,1,363,24
16:32,145,46,1,76,1
16:34,50,65,1,80,4
16:36,28,99,1,134,1
16:38,54,87,1,192,4
16:40,6,43,1,8,2
16:42,32,72,1,142,24
16:44,133,57,1,133,2
16:46,0,93,1,255,2
16:48,144,39,1,22,1
16:50,109,0,1,45,4
16:52,14,3,1,390,4
16:54,131,56,1,277,8
16:56,19,15,1,164,2
16:58,14,38,1,136,4
17:00,53,86,1,4,4
17:02,15,37,1,285,1
17:04,36,92,1,63,1
17:06,84,32,1,382,2
17:08,39,62,1,271,24
17:10,114,91,1,199,2
17:12,43,91,1,115,8
17:14,18,53,1,170,4
17:16,129,84,1,321,24
17:18,28,57,1,334,8
